"","x.1","x.2","x.3","x.4","x.5","y"
"88",2.6958160763657,2.23391800039534,3.94518495337308,3.34484576209946,1.95633256093811,7.59297072616618
"89",4.37001880991629,3.56978824607145,4.43370214954516,2.09504455441447,2.02706506592533,9.37354823763237
"90",5.26709879077223,4.07389050262256,6.00515921767704,4.18882984685978,5.51467163343803,12.993247678218
"91",0.45747996900835,0.82289603856346,0.609881335946321,2.3240043212996,-0.0905735837348574,3.11898505231784
"92",3.20786780598317,2.40201177948634,2.37637029177465,2.61563684930267,4.28465932554436,10.0734748988735
"93",4.16040261569495,2.26825182688039,3.24416492448649,4.09166895553536,2.11438242734204,9.46848391280028
"94",4.700213649515,4.83037316798167,2.57374265761746,4.30660486151363,4.11110642974572,14.6012951779589
"95",6.58683345454085,3.79191721369553,6.77842928747545,4.88984123751714,8.81027668071066,14.3354819353189
"96",1.5584864255653,-0.0479844128077416,1.13444766093368,0.075687226872716,-0.108909997943253,1.03401917761518
"97",0.723407791541963,3.44115770684428,2.76559899915786,3.5929137537192,2.30756662442145,9.7873787946372
"98",2.42673458576311,1.98415253469535,3.95513667690898,3.04501059812188,1.89310552777484,5.97024063461141
"99",2.77538738510164,4.41197471231752,3.94943429855773,3.28487159933212,4.34765364882196,14.744026755127
"100",4.52659936356069,4.61892394889108,4.69418458023303,5.86522309971714,4.12673546493796,14.1870163579139
